episode,action_id,count,accepted_count,rejected_count
10,22,1,1,0
10,23,2,2,0
11,7,4,4,0
11,8,1,1,0
11,9,2,2,0
11,10,5,5,0
11,15,1,1,0
11,17,2,2,0
11,18,2,2,0
11,21,2,2,0
11,22,1,1,0
12,2,1,1,0
12,5,1,1,0
12,6,1,1,0
12,7,1,1,0
12,8,3,3,0
12,9,2,2,0
12,11,3,3,0
12,13,2,2,0
12,16,1,1,0
12,18,1,1,0
12,19,2,2,0
12,20,1,1,0
12,22,1,1,0
13,2,1,1,0
13,6,2,2,0
13,7,1,1,0
13,8,3,3,0
13,9,2,2,0
13,10,1,1,0
13,11,3,3,0
13,13,2,2,0
13,14,2,2,0
13,17,1,1,0
13,18,1,1,0
13,20,1,1,0
14,3,1,1,0
14,4,1,1,0
14,6,2,2,0
14,7,1,1,0
14,8,1,1,0
14,9,1,1,0
14,11,2,2,0
14,13,3,3,0
14,14,1,1,0
14,15,2,2,0
14,16,3,3,0
14,17,1,1,0
14,19,1,1,0
15,3,1,1,0
15,8,1,1,0
15,9,1,1,0
15,10,2,2,0
15,11,2,2,0
15,13,1,1,0
15,14,1,1,0
15,15,1,1,0
15,16,1,1,0
15,20,2,2,0
15,21,3,3,0
15,22,3,3,0
15,23,1,1,0
16,6,2,2,0
16,7,3,3,0
16,9,2,2,0
16,11,3,3,0
16,13,1,1,0
16,14,2,2,0
16,15,3,3,0
16,17,1,1,0
16,19,3,3,0
17,5,1,1,0
17,6,3,3,0
17,7,1,1,0
17,8,2,2,0
17,9,2,2,0
17,11,1,1,0
17,13,1,1,0
17,14,1,1,0
17,16,2,2,0
17,18,1,1,0
17,19,1,1,0
17,21,2,2,0
17,22,2,2,0
18,5,2,2,0
18,8,3,3,0
18,9,1,1,0
18,11,3,3,0
18,16,3,3,0
18,17,2,2,0
18,18,2,2,0
18,19,1,1,0
18,20,2,2,0
18,21,1,1,0
19,6,3,3,0
19,7,2,2,0
19,14,3,3,0
19,15,2,2,0
19,16,1,1,0
19,18,1,1,0
19,19,3,3,0
19,20,2,2,0
19,22,2,2,0
19,23,1,1,0
20,4,1,1,0
20,5,1,1,0
20,6,1,1,0
20,7,1,1,0
20,8,1,1,0
20,9,2,2,0
20,10,1,1,0
20,11,1,1,0
20,13,2,2,0
20,16,3,3,0
20,17,3,3,0
20,18,1,1,0
20,20,1,1,0
20,21,1,1,0
21,2,1,1,0
21,5,1,1,0
21,7,1,1,0
21,8,1,1,0
21,11,3,3,0
21,13,1,1,0
21,14,2,2,0
21,15,2,2,0
21,16,1,1,0
21,17,1,1,0
21,19,1,1,0
21,20,3,3,0
21,22,1,1,0
21,23,1,1,0
22,2,1,1,0
22,6,2,2,0
22,7,1,1,0
22,8,2,2,0
22,10,1,1,0
22,11,2,2,0
22,13,1,1,0
22,14,1,1,0
22,15,1,1,0
22,17,3,3,0
22,19,1,1,0
22,20,2,2,0
22,22,1,1,0
22,23,1,1,0
23,2,1,1,0
23,5,2,2,0
23,8,2,2,0
23,9,1,1,0
23,11,3,3,0
23,13,1,1,0
23,14,1,1,0
23,16,1,1,0
23,17,2,2,0
23,19,3,3,0
23,20,1,1,0
23,22,2,2,0
24,2,1,1,0
24,7,1,1,0
24,9,2,2,0
24,10,2,2,0
24,11,2,2,0
24,13,1,1,0
24,14,1,1,0
24,17,1,1,0
24,18,1,1,0
24,19,1,1,0
24,20,4,4,0
24,21,1,1,0
24,23,2,2,0
25,7,4,4,0
25,10,1,1,0
25,11,1,1,0
25,15,1,1,0
25,18,4,4,0
25,19,4,4,0
25,21,1,1,0
25,22,2,2,0
25,23,2,2,0
26,3,1,1,0
26,5,1,1,0
26,6,1,1,0
26,7,1,1,0
26,8,1,1,0
26,9,1,1,0
26,13,1,1,0
26,15,1,1,0
26,16,2,2,0
26,17,3,3,0
26,18,4,4,0
26,19,1,1,0
26,23,2,2,0
27,2,1,1,0
27,7,1,1,0
27,8,1,1,0
27,10,2,2,0
27,13,1,1,0
27,14,1,1,0
27,15,3,3,0
27,17,1,1,0
27,18,2,2,0
27,19,3,3,0
27,22,2,2,0
27,23,2,2,0
28,3,1,1,0
28,6,1,1,0
28,7,1,1,0
28,11,1,1,0
28,13,2,2,0
28,14,2,2,0
28,15,1,1,0
28,18,6,6,0
28,19,3,3,0
28,20,1,1,0
28,22,1,1,0
29,3,1,1,0
29,6,1,1,0
29,7,1,1,0
29,8,2,2,0
29,9,1,1,0
29,10,3,3,0
29,15,3,3,0
29,18,3,3,0
29,19,3,3,0
29,22,1,1,0
29,23,1,1,0
30,5,1,1,0
30,7,2,2,0
30,8,5,5,0
30,10,1,1,0
30,11,2,2,0
30,13,1,1,0
30,15,1,1,0
30,17,1,1,0
30,18,1,1,0
30,19,2,2,0
30,21,1,1,0
30,23,2,2,0
31,5,1,1,0
31,7,2,2,0
31,8,6,6,0
31,10,1,1,0
31,11,1,1,0
31,13,1,1,0
31,17,2,2,0
31,18,1,1,0
31,19,1,1,0
31,21,2,2,0
31,22,1,1,0
31,23,1,1,0
32,3,1,1,0
32,6,3,3,0
32,7,1,1,0
32,8,3,3,0
32,14,1,1,0
32,15,2,2,0
32,17,2,2,0
32,18,2,2,0
32,21,3,3,0
32,22,1,1,0
32,23,1,1,0
33,2,1,1,0
33,4,1,1,0
33,5,1,1,0
33,6,1,1,0
33,8,4,4,0
33,9,1,1,0
33,10,3,3,0
33,13,1,1,0
33,14,1,1,0
33,16,2,2,0
33,17,1,1,0
33,19,1,1,0
33,23,2,2,0
34,7,3,3,0
34,8,2,2,0
34,9,2,2,0
34,10,1,1,0
34,11,2,2,0
34,14,1,1,0
34,17,3,3,0
34,18,2,2,0
34,19,2,2,0
34,20,1,1,0
34,21,1,1,0
35,6,1,1,0
35,7,1,1,0
35,8,2,2,0
35,9,2,2,0
35,10,1,1,0
35,15,1,1,0
35,17,3,3,0
35,19,2,2,0
35,20,4,4,0
35,21,1,1,0
35,22,2,2,0
36,1,1,1,0
36,5,2,2,0
36,7,2,2,0
36,8,1,1,0
36,13,2,2,0
36,14,2,2,0
36,15,2,2,0
36,16,2,2,0
36,17,1,1,0
36,19,1,1,0
36,20,3,3,0
36,23,1,1,0
37,6,1,1,0
37,9,1,1,0
37,10,2,2,0
37,11,1,1,0
37,15,1,1,0
37,16,1,1,0
37,17,1,1,0
37,18,1,1,0
37,19,1,1,0
37,20,1,1,0
37,21,1,1,0
37,22,2,2,0
37,23,1,1,0
37,24,5,5,0
38,2,1,1,0
38,3,1,1,0
38,8,1,1,0
38,9,1,1,0
38,11,1,1,0
38,13,1,1,0
38,14,3,3,0
38,15,1,1,0
38,18,3,3,0
38,19,1,1,0
38,21,2,2,0
38,22,2,2,0
38,23,1,1,0
38,24,1,1,0
39,2,1,1,0
39,5,1,1,0
39,8,4,4,0
39,9,1,1,0
39,10,2,2,0
39,11,1,1,0
39,13,1,1,0
39,14,1,1,0
39,15,1,1,0
39,17,1,1,0
39,18,2,2,0
39,19,1,1,0
39,20,1,1,0
39,21,1,1,0
39,23,1,1,0
40,2,1,1,0
40,3,1,1,0
40,4,1,1,0
40,9,1,1,0
40,10,2,2,0
40,13,2,2,0
40,14,3,3,0
40,15,3,3,0
40,16,1,1,0
40,17,1,1,0
40,18,1,1,0
40,22,1,1,0
40,23,2,2,0
41,2,1,1,0
41,4,2,2,0
41,5,1,1,0
41,6,1,1,0
41,10,1,1,0
41,11,1,1,0
41,13,1,1,0
41,14,3,3,0
41,16,4,4,0
41,17,1,1,0
41,18,3,3,0
41,23,1,1,0
42,3,1,1,0
42,4,1,1,0
42,5,1,1,0
42,7,2,2,0
42,9,1,1,0
42,10,1,1,0
42,11,1,1,0
42,13,2,2,0
42,15,1,1,0
42,16,3,3,0
42,19,3,3,0
42,20,2,2,0
42,22,1,1,0
43,3,1,1,0
43,8,3,3,0
43,9,2,2,0
43,10,2,2,0
43,14,1,1,0
43,15,2,2,0
43,17,1,1,0
43,18,1,1,0
43,19,1,1,0
43,20,1,1,0
43,21,2,2,0
43,22,1,1,0
43,23,2,2,0
44,2,2,2,0
44,6,1,1,0
44,7,1,1,0
44,8,1,1,0
44,9,1,1,0
44,10,3,3,0
44,13,2,2,0
44,14,1,1,0
44,18,1,1,0
44,19,1,1,0
44,20,1,1,0
44,21,2,2,0
44,22,3,3,0
45,1,1,1,0
45,2,1,1,0
45,5,1,1,0
45,6,2,2,0
45,11,1,1,0
45,13,4,4,0
45,15,1,1,0
45,17,3,3,0
45,19,2,2,0
45,20,1,1,0
45,21,1,1,0
45,23,2,2,0
46,1,2,2,0
46,5,1,1,0
46,6,2,2,0
46,7,1,1,0
46,8,1,1,0
46,11,1,1,0
46,13,5,5,0
46,16,1,1,0
46,17,2,2,0
46,18,1,1,0
46,19,1,1,0
46,22,1,1,0
46,23,1,1,0
47,2,1,1,0
47,3,1,1,0
47,5,1,1,0
47,6,1,1,0
47,8,1,1,0
47,13,2,2,0
47,14,2,2,0
47,17,2,2,0
47,18,1,1,0
47,21,2,2,0
47,22,4,4,0
47,23,2,2,0
48,1,1,1,0
48,3,1,1,0
48,5,1,1,0
48,6,2,2,0
48,7,1,1,0
48,9,1,1,0
48,10,1,1,0
48,13,2,2,0
48,14,2,2,0
48,15,1,1,0
48,16,1,1,0
48,18,1,1,0
48,20,1,1,0
48,22,2,2,0
48,23,2,2,0
49,1,2,2,0
49,5,1,1,0
49,10,2,2,0
49,11,1,1,0
49,13,5,5,0
49,14,3,3,0
49,15,2,2,0
49,16,1,1,0
49,18,1,1,0
49,22,1,1,0
49,23,1,1,0
50,1,2,2,0
50,2,1,1,0
50,6,1,1,0
50,9,1,1,0
50,11,2,2,0
50,13,4,4,0
50,14,3,3,0
50,15,1,1,0
50,17,1,1,0
50,20,1,1,0
50,21,1,1,0
50,22,1,1,0
50,23,1,1,0
51,1,1,1,0
51,6,1,1,0
51,7,2,2,0
51,8,1,1,0
51,9,1,1,0
51,10,1,1,0
51,11,1,1,0
51,13,3,3,0
51,14,1,1,0
51,17,1,1,0
51,18,1,1,0
51,20,1,1,0
51,21,2,2,0
51,22,2,2,0
51,23,1,1,0
52,1,1,1,0
52,5,1,1,0
52,6,2,2,0
52,8,1,1,0
52,9,2,2,0
52,10,1,1,0
52,11,1,1,0
52,13,4,4,0
52,14,1,1,0
52,17,1,1,0
52,19,1,1,0
52,20,2,2,0
52,21,2,2,0
53,1,1,1,0
53,2,1,1,0
53,5,1,1,0
53,7,1,1,0
53,8,1,1,0
53,10,1,1,0
53,11,1,1,0
53,13,3,3,0
53,14,1,1,0
53,15,4,4,0
53,17,1,1,0
53,18,1,1,0
53,20,2,2,0
53,23,1,1,0
54,5,2,2,0
54,9,2,2,0
54,10,1,1,0
54,11,1,1,0
54,13,2,2,0
54,14,1,1,0
54,15,2,2,0
54,17,2,2,0
54,19,2,2,0
54,21,2,2,0
54,22,2,2,0
54,23,1,1,0
55,1,2,2,0
55,3,1,1,0
55,6,1,1,0
55,7,1,1,0
55,10,1,1,0
55,11,2,2,0
55,13,6,6,0
55,15,3,3,0
55,17,1,1,0
55,18,1,1,0
55,19,1,1,0
56,1,1,1,0
56,6,1,1,0
56,7,1,1,0
56,9,1,1,0
56,10,1,1,0
56,11,1,1,0
56,13,3,3,0
56,14,1,1,0
56,15,1,1,0
56,16,1,1,0
56,17,1,1,0
56,19,2,2,0
56,21,1,1,0
56,23,4,4,0
57,1,2,2,0
57,6,1,1,0
57,8,1,1,0
57,9,4,4,0
57,10,1,1,0
57,13,5,5,0
57,17,1,1,0
57,20,2,2,0
57,22,2,2,0
57,23,1,1,0
58,1,3,3,0
58,5,2,2,0
58,6,1,1,0
58,7,1,1,0
58,10,1,1,0
58,11,1,1,0
58,13,5,5,0
58,16,1,1,0
58,17,2,2,0
58,20,2,2,0
58,22,1,1,0
59,1,1,1,0
59,5,2,2,0
59,7,2,2,0
59,9,2,2,0
59,11,1,1,0
59,13,3,3,0
59,14,1,1,0
59,16,1,1,0
59,17,1,1,0
59,19,3,3,0
59,20,1,1,0
59,21,1,1,0
59,23,1,1,0
60,3,1,1,0
60,5,2,2,0
60,7,2,2,0
60,8,1,1,0
60,13,1,1,0
60,15,3,3,0
60,16,1,1,0
60,17,2,2,0
60,19,2,2,0
60,20,1,1,0
60,22,2,2,0
60,23,2,2,0
61,3,1,1,0
61,6,1,1,0
61,10,2,2,0
61,11,2,2,0
61,13,1,1,0
61,14,3,3,0
61,15,1,1,0
61,16,1,1,0
61,17,1,1,0
61,18,1,1,0
61,19,2,2,0
61,20,1,1,0
61,21,1,1,0
61,22,2,2,0
62,2,1,1,0
62,3,1,1,0
62,6,1,1,0
62,9,1,1,0
62,10,4,4,0
62,11,3,3,0
62,13,2,2,0
62,14,3,3,0
62,15,1,1,0
62,17,2,2,0
62,18,1,1,0
63,2,1,1,0
63,3,2,2,0
63,6,1,1,0
63,8,1,1,0
63,9,1,1,0
63,10,1,1,0
63,13,1,1,0
63,14,6,6,0
63,15,1,1,0
63,17,2,2,0
63,19,1,1,0
63,21,2,2,0
64,2,4,4,0
64,3,1,1,0
64,7,1,1,0
64,8,2,2,0
64,10,1,1,0
64,13,1,1,0
64,14,8,8,0
64,15,1,1,0
64,22,1,1,0
65,3,1,1,0
65,6,2,2,0
65,7,1,1,0
65,10,1,1,0
65,11,2,2,0
65,14,1,1,0
65,15,4,4,0
65,21,3,3,0
65,22,1,1,0
65,23,1,1,0
65,24,3,3,0
66,3,1,1,0
66,5,1,1,0
66,7,1,1,0
66,8,1,1,0
66,9,1,1,0
66,10,2,2,0
66,11,1,1,0
66,13,1,1,0
66,15,2,2,0
66,16,2,2,0
66,19,4,4,0
66,21,1,1,0
66,22,1,1,0
66,24,1,1,0
67,2,2,2,0
67,7,1,1,0
67,8,2,2,0
67,11,2,2,0
67,13,2,2,0
67,14,2,2,0
67,15,1,1,0
67,19,3,3,0
67,20,1,1,0
67,21,1,1,0
67,22,2,2,0
67,23,1,1,0
68,3,1,1,0
68,5,1,1,0
68,6,3,3,0
68,8,2,2,0
68,9,1,1,0
68,10,2,2,0
68,13,1,1,0
68,14,1,1,0
68,15,1,1,0
68,16,2,2,0
68,17,1,1,0
68,18,1,1,0
68,21,1,1,0
68,22,1,1,0
68,23,1,1,0
69,3,1,1,0
69,6,1,1,0
69,10,6,6,0
69,11,1,1,0
69,15,3,3,0
69,16,2,2,0
69,19,1,1,0
69,20,2,2,0
69,22,1,1,0
69,23,2,2,0
70,3,2,2,0
70,9,2,2,0
70,10,2,2,0
70,11,1,1,0
70,14,2,2,0
70,15,3,3,0
70,20,1,1,0
70,22,5,5,0
70,23,2,2,0
71,2,1,1,0
71,3,1,1,0
71,6,1,1,0
71,8,1,1,0
71,10,1,1,0
71,11,1,1,0
71,13,1,1,0
71,14,3,3,0
71,15,2,2,0
71,17,2,2,0
71,18,1,1,0
71,20,2,2,0
71,21,1,1,0
71,23,2,2,0
72,5,1,1,0
72,6,3,3,0
72,8,1,1,0
72,11,1,1,0
72,13,2,2,0
72,15,1,1,0
72,16,1,1,0
72,17,1,1,0
72,18,1,1,0
72,19,3,3,0
72,21,1,1,0
72,22,4,4,0
73,6,4,4,0
73,7,3,3,0
73,9,3,3,0
73,14,2,2,0
73,15,1,1,0
73,16,2,2,0
73,18,2,2,0
73,19,1,1,0
73,20,1,1,0
73,21,1,1,0
74,3,1,1,0
74,5,1,1,0
74,6,1,1,0
74,8,1,1,0
74,9,2,2,0
74,10,1,1,0
74,11,1,1,0
74,13,1,1,0
74,15,2,2,0
74,16,1,1,0
74,17,1,1,0
74,18,2,2,0
74,20,2,2,0
74,21,1,1,0
74,22,2,2,0
75,2,1,1,0
75,3,1,1,0
75,6,2,2,0
75,8,1,1,0
75,11,1,1,0
75,14,2,2,0
75,15,5,5,0
75,18,1,1,0
75,19,2,2,0
75,21,1,1,0
75,22,1,1,0
75,23,2,2,0
76,1,1,1,0
76,6,3,3,0
76,7,1,1,0
76,8,1,1,0
76,10,2,2,0
76,13,2,2,0
76,14,3,3,0
76,15,1,1,0
76,17,1,1,0
76,19,3,3,0
76,20,1,1,0
76,23,1,1,0
77,8,2,2,0
77,11,1,1,0
77,14,3,3,0
77,17,5,5,0
77,18,2,2,0
77,19,1,1,0
77,21,1,1,0
77,22,4,4,0
77,23,1,1,0
78,3,1,1,0
78,5,1,1,0
78,6,1,1,0
78,8,1,1,0
78,10,1,1,0
78,11,1,1,0
78,14,1,1,0
78,15,3,3,0
78,16,1,1,0
78,18,1,1,0
78,19,1,1,0
78,21,3,3,0
78,22,2,2,0
78,23,2,2,0
79,3,1,1,0
79,6,2,2,0
79,7,4,4,0
79,8,4,4,0
79,9,1,1,0
79,11,1,1,0
79,15,2,2,0
79,16,1,1,0
79,19,2,2,0
79,20,1,1,0
79,22,1,1,0
80,7,5,5,0
80,8,1,1,0
80,9,5,5,0
80,10,1,1,0
80,17,1,1,0
80,18,1,1,0
80,19,1,1,0
80,21,1,1,0
80,22,3,3,0
80,23,1,1,0
81,3,1,1,0
81,5,1,1,0
81,8,2,2,0
81,9,2,2,0
81,11,1,1,0
81,14,1,1,0
81,15,7,7,0
81,18,1,1,0
81,19,1,1,0
81,21,1,1,0
81,22,2,2,0
82,3,2,2,0
82,6,1,1,0
82,7,1,1,0
82,9,1,1,0
82,11,5,5,0
82,14,2,2,0
82,15,2,2,0
82,18,1,1,0
82,20,1,1,0
82,22,1,1,0
82,24,3,3,0
83,6,2,2,0
83,7,1,1,0
83,8,6,6,0
83,10,1,1,0
83,11,2,2,0
83,13,1,1,0
83,15,2,2,0
83,16,1,1,0
83,19,1,1,0
83,23,3,3,0
84,2,1,1,0
84,9,2,2,0
84,10,1,1,0
84,11,1,1,0
84,13,2,2,0
84,19,5,5,0
84,20,1,1,0
84,21,3,3,0
84,22,2,2,0
84,23,2,2,0
85,5,1,1,0
85,6,1,1,0
85,7,2,2,0
85,10,7,7,0
85,13,1,1,0
85,14,1,1,0
85,16,1,1,0
85,17,1,1,0
85,19,1,1,0
85,22,4,4,0
86,6,1,1,0
86,7,1,1,0
86,8,1,1,0
86,9,4,4,0
86,10,7,7,0
86,11,1,1,0
86,15,1,1,0
86,17,1,1,0
86,21,1,1,0
86,23,2,2,0
87,5,1,1,0
87,7,4,4,0
87,9,2,2,0
87,11,5,5,0
87,13,1,1,0
87,15,2,2,0
87,16,1,1,0
87,18,1,1,0
87,21,2,2,0
87,22,1,1,0
88,5,1,1,0
88,9,4,4,0
88,10,3,3,0
88,11,1,1,0
88,13,1,1,0
88,16,1,1,0
88,17,2,2,0
88,18,2,2,0
88,21,2,2,0
88,22,3,3,0
89,3,1,1,0
89,6,2,2,0
89,7,1,1,0
89,8,2,2,0
89,9,4,4,0
89,11,1,1,0
89,14,1,1,0
89,15,3,3,0
89,18,1,1,0
89,19,1,1,0
89,22,2,2,0
89,23,1,1,0
90,7,3,3,0
90,8,1,1,0
90,10,1,1,0
90,11,2,2,0
90,14,1,1,0
90,17,1,1,0
90,18,1,1,0
90,20,2,2,0
90,21,1,1,0
90,22,6,6,0
90,23,1,1,0
91,5,1,1,0
91,6,5,5,0
91,7,1,1,0
91,9,1,1,0
91,10,1,1,0
91,11,2,2,0
91,17,2,2,0
91,19,1,1,0
91,21,1,1,0
91,22,1,1,0
91,23,2,2,0
91,24,2,2,0
92,6,1,1,0
92,7,3,3,0
92,14,1,1,0
92,17,1,1,0
92,18,1,1,0
92,19,1,1,0
92,21,1,1,0
92,23,5,5,0
92,24,6,6,0
93,6,1,1,0
93,7,8,8,0
93,10,1,1,0
93,13,2,2,0
93,14,1,1,0
93,15,1,1,0
93,16,2,2,0
93,19,1,1,0
93,22,1,1,0
93,23,2,2,0
94,3,1,1,0
94,8,1,1,0
94,9,2,2,0
94,10,3,3,0
94,11,3,3,0
94,13,1,1,0
94,14,2,2,0
94,15,1,1,0
94,18,1,1,0
94,22,4,4,0
94,23,1,1,0
95,2,1,1,0
95,4,1,1,0
95,6,2,2,0
95,11,1,1,0
95,14,2,2,0
95,15,5,5,0
95,16,1,1,0
95,17,1,1,0
95,18,1,1,0
95,19,2,2,0
95,21,1,1,0
95,23,2,2,0
96,5,1,1,0
96,8,1,1,0
96,9,1,1,0
96,10,1,1,0
96,11,1,1,0
96,15,1,1,0
96,16,2,2,0
96,17,1,1,0
96,21,3,3,0
96,22,2,2,0
96,24,6,6,0
97,6,3,3,0
97,8,1,1,0
97,9,1,1,0
97,11,1,1,0
97,13,1,1,0
97,18,2,2,0
97,19,1,1,0
97,20,2,2,0
97,21,2,2,0
97,22,6,6,0
98,8,1,1,0
98,10,9,9,0
98,11,1,1,0
98,14,3,3,0
98,15,1,1,0
98,18,2,2,0
98,21,1,1,0
98,22,1,1,0
98,23,1,1,0
99,3,2,2,0
99,6,3,3,0
99,8,1,1,0
99,10,1,1,0
99,11,1,1,0
99,14,4,4,0
99,15,1,1,0
99,20,1,1,0
99,24,6,6,0
100,2,1,1,0
100,3,1,1,0
100,6,3,3,0
100,8,1,1,0
100,9,1,1,0
100,10,4,4,0
100,11,1,1,0
100,13,1,1,0
100,14,2,2,0
100,15,1,1,0
100,18,1,1,0
100,19,1,1,0
100,22,2,2,0
101,2,2,2,0
101,5,2,2,0
101,6,1,1,0
101,7,2,2,0
101,13,1,1,0
101,14,3,3,0
101,15,1,1,0
101,16,2,2,0
101,17,1,1,0
101,18,1,1,0
101,19,1,1,0
101,21,2,2,0
101,23,1,1,0
102,6,1,1,0
102,7,2,2,0
102,9,2,2,0
102,11,2,2,0
102,13,1,1,0
102,16,1,1,0
102,17,1,1,0
102,18,6,6,0
102,19,1,1,0
102,21,3,3,0
103,7,2,2,0
103,8,1,1,0
103,9,3,3,0
103,10,1,1,0
103,13,1,1,0
103,14,1,1,0
103,17,1,1,0
103,18,2,2,0
103,20,5,5,0
103,21,1,1,0
103,23,2,2,0
104,2,1,1,0
104,3,1,1,0
104,7,3,3,0
104,9,1,1,0
104,10,2,2,0
104,11,1,1,0
104,13,2,2,0
104,14,1,1,0
104,15,1,1,0
104,16,1,1,0
104,18,1,1,0
104,19,1,1,0
104,20,1,1,0
104,21,3,3,0
105,2,2,2,0
105,5,1,1,0
105,7,7,7,0
105,9,1,1,0
105,13,2,2,0
105,14,2,2,0
105,15,1,1,0
105,16,1,1,0
105,17,1,1,0
105,21,1,1,0
105,23,1,1,0
106,3,1,1,0
106,6,3,3,0
106,7,2,2,0
106,9,3,3,0
106,10,1,1,0
106,14,2,2,0
106,15,1,1,0
106,16,1,1,0
106,18,1,1,0
106,19,1,1,0
106,20,1,1,0
106,22,1,1,0
106,23,2,2,0
107,2,1,1,0
107,6,1,1,0
107,7,1,1,0
107,8,2,2,0
107,9,1,1,0
107,11,1,1,0
107,14,3,3,0
107,16,1,1,0
107,17,2,2,0
107,19,1,1,0
107,20,4,4,0
107,21,1,1,0
107,22,1,1,0
108,2,1,1,0
108,4,1,1,0
108,5,1,1,0
108,6,1,1,0
108,9,2,2,0
108,10,1,1,0
108,14,3,3,0
108,16,2,2,0
108,17,1,1,0
108,18,1,1,0
108,19,1,1,0
108,20,1,1,0
108,21,1,1,0
108,23,1,1,0
108,24,2,2,0
109,7,1,1,0
109,8,1,1,0
109,11,3,3,0
109,13,1,1,0
109,14,2,2,0
109,16,1,1,0
109,18,1,1,0
109,19,2,2,0
109,20,1,1,0
109,22,2,2,0
109,23,1,1,0
109,24,4,4,0
110,4,1,1,0
110,5,1,1,0
110,10,1,1,0
110,11,1,1,0
110,14,4,4,0
110,15,1,1,0
110,16,2,2,0
110,18,2,2,0
110,19,1,1,0
110,22,2,2,0
110,23,4,4,0
111,3,1,1,0
111,6,2,2,0
111,7,3,3,0
111,9,5,5,0
111,14,1,1,0
111,15,1,1,0
111,16,2,2,0
111,17,1,1,0
111,22,1,1,0
111,23,3,3,0
112,9,2,2,0
112,10,1,1,0
112,11,1,1,0
112,14,3,3,0
112,15,1,1,0
112,16,2,2,0
112,17,1,1,0
112,18,4,4,0
112,19,1,1,0
112,21,2,2,0
112,22,2,2,0
113,5,1,1,0
113,6,1,1,0
113,7,1,1,0
113,10,1,1,0
113,14,1,1,0
113,15,1,1,0
113,16,2,2,0
113,18,2,2,0
113,19,1,1,0
113,20,1,1,0
113,21,1,1,0
113,22,3,3,0
113,23,4,4,0
114,7,4,4,0
114,10,2,2,0
114,11,2,2,0
114,13,1,1,0
114,14,4,4,0
114,15,2,2,0
114,17,2,2,0
114,22,1,1,0
114,23,2,2,0
115,2,2,2,0
115,6,3,3,0
115,7,1,1,0
115,8,1,1,0
115,9,1,1,0
115,14,4,4,0
115,15,1,1,0
115,16,1,1,0
115,17,1,1,0
115,22,3,3,0
115,23,2,2,0
116,7,1,1,0
116,8,1,1,0
116,9,2,2,0
116,10,2,2,0
116,11,2,2,0
116,13,1,1,0
116,18,4,4,0
116,21,1,1,0
116,23,6,6,0
117,6,2,2,0
117,7,3,3,0
117,9,2,2,0
117,11,1,1,0
