workload,total_util,num_tasks,cf,cp,seed,taskset_seed,scenario_seed,method,q_network_type,amc_rtb_schedulable,attempts,end_time,agent_period,dqn_runtime_semantics,c_amc_sem_xf,reward_mode,forbid_decreasing_hi_budgets,enable_deploy_cap_mask,deploy_cap_mask_ratio,deploy_cap_mask_criticality,mode_changes,lo_cancellations,deadline_misses,budget_overruns,hdm,jne,ldm,nid,tid,total_time,tid_ratio,nid_per_1e6_time,mean_degraded_interval,safety_feasible,jne_plus_ldm,lo_job_losses_total,lo_budget_cancellations,lo_release_dropped_in_degraded_mode,lo_active_dropped_on_mode_switch,jne_residual_not_in_cancellations,active_drop_share_of_jne,accepted_actions,rejected_actions,step_count,selected_action_count,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejection_rate,total_reward,check_safety,safety_checked_actions,safety_accepted_actions,safety_rejected_actions,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_action_count_max,mask_rejection_rate_mean,selected_invalid_mask_actions,selected_explicit_noop_actions,selected_explicit_noop_rate,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,no_safe_action_steps,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,masked_deploy_cap_increase_count,masked_deploy_cap_increase_rate,observation_mode,state_dim,tree_runtime_policy_type,tree_state_encoding,tree_fixed_point_scale,tree_fixed_point_config_hash,tree_artifact_schema_version,integer_equivalence_verified,mean_over_increase_excess,over_increase_action_count,mean_budget_soft_cap_increase_excess,soft_cap_increase_action_count,mean_budget_soft_cap_penalty_value,mean_budget_soft_cap_dwell_excess_mean,mean_budget_soft_cap_dwell_excess_max,max_budget_soft_cap_dwell_excess_max,soft_cap_dwell_state_count,soft_cap_dwell_state_rate,mean_budget_soft_cap_dwell_penalty_value,mean_budget_soft_cap_dwell_max_penalty_value,mean_budget_soft_cap_dwell_total_penalty_value,safe_recovery_decrease_count,unsafe_decrease_full_count,mean_budget_over_drift_deadzone,mean_increase_concentration_excess,pingpong_action_count,mean_active_lo_under_hi_pressure,mean_active_lo_work_ratio,mean_active_lo_job_rate,mean_active_lo_under_hi_pressure_penalty_value,final_budget_ratio_by_task_json,max_budget_ratio_by_task_json,min_budget_ratio_by_task_json,increase_count_by_task_json,decrease_count_by_task_json,recovery_decrease_count_by_task_json,over_increase_count_by_task_json,consecutive_increase_max_by_task_json,over_budget_dwell_steps_by_task_json,soft_cap_dwell_steps_by_task_json,released_lo_jobs,cancelled_lo_jobs,completed_lo_jobs,lo_deadline_misses,hi_deadline_misses,lc_service_loss,lc_qos,min_lc_service,budget_adjust_count,mean_abs_budget_change,lo_equiv_jne,lo_equiv_jne_rate,lo_quality_qos,lo_quality_loss,lo_full_quality_completed,lo_full_quality_ratio,lo_degraded_released,lo_degraded_completed,lo_degraded_cancelled,lo_degraded_deadline_missed,lo_degraded_not_completed,lo_degraded_release_ratio,lo_degraded_completion_ratio,lo_degraded_among_completed_ratio,lo_degraded_quality_sum,lo_degraded_budget_sum,lo_degraded_original_budget_sum,lo_degraded_budget_ratio_mean,lo_degraded_exec_time_sum,lo_degraded_exec_time_ratio,lo_zero_service_jobs,lo_zero_service_ratio,lo_full_quality_service_sum,lo_total_service_sum,noop_q_mean,noop_q_std,noop_q_rank_mean,noop_q_rank_median,noop_q_rank_min,noop_q_rank_max,noop_q_margin_to_best_mean,noop_q_is_best_rate,noop_valid_rate,noop_q_sample_count,tree_id,tree_method,tree_depth,tree_node_count,tree_leaf_count,tree_max_depth_param,tree_min_samples_leaf,tree_raw_top1_invalid_count,tree_raw_top1_invalid_rate,tree_fallback_count,tree_fallback_rate,tree_no_valid_action_count,tree_no_valid_action_rate,tree_selected_action_count,tree_selected_action_match_teacher_count,tree_selected_action_match_teacher_rate,tree_raw_action_match_teacher_rate,tree_q_regret_mean,tree_q_regret_p95
mc_fairgen,0.65,12,2.0,0.5,1557,185,101557,bc_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,474,595,0,1069,0,595,0,474,4860239,20000000,0.24301195,,,,595,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-444.4740198546013,True,800,800,0,9.16125,14.83875,,,16,0.61828125,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,595,6605,0,0,0.08263888888888889,0.9173611111111111,0.855,800,106.4725,992.5,0.13784722222222223,0.8621527777777778,0.13784722222222223,5810,0.8069444444444445,795,795,0,0,0,0.11041666666666666,0.11041666666666666,0.12036336109008328,397.5,262350.0,523905.0,0.5007587253414271,262350.0,0.06645549179217049,595,0.08263888888888889,5810.0,6207.5,,,,,,,,,,,bc_iter_001,bc,3,11,6,3,10,43,0.05375,43,0.05375,0,0.0,800,454,0.5675,0.51375,0.007709436416625977,0.031716346740722656
mc_fairgen,0.65,12,2.0,0.5,1557,185,101557,viper_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,474,595,0,1069,0,595,0,474,4860239,20000000,0.24301195,,,,595,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-436.9116138608696,True,800,800,0,9.24125,14.75875,,,15,0.6149479166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,595,6605,0,0,0.08263888888888889,0.9173611111111111,0.855,800,57.24875,992.5,0.13784722222222223,0.8621527777777778,0.13784722222222223,5810,0.8069444444444445,795,795,0,0,0,0.11041666666666666,0.11041666666666666,0.12036336109008328,397.5,262350.0,523905.0,0.5007587253414271,262350.0,0.06645549179217049,595,0.08263888888888889,5810.0,6207.5,,,,,,,,,,,viper_iter_002,viper,3,11,6,3,10,0,0.0,0,0.0,0,0.0,800,453,0.56625,0.56625,0.004240403175354004,0.021134376525878903
mc_fairgen,0.65,12,2.0,0.5,1558,185,101558,c_amc_sem_baseline,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,509,774,0,1283,0,774,0,509,4975491,20000000,0.24877455,25.45,9775.031434184675,1,774,774,774,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,774,6426,0,0,0.1075,0.8925,0.86875,0,,1178.0,0.16361111111111112,0.8363888888888888,0.16361111111111115,5618,0.7802777777777777,808,808,0,0,0,0.11222222222222222,0.11222222222222222,0.12573918456271396,404.0,266640.0,532472.0,0.5007587253414271,266640.0,0.06825281596620329,774,0.1075,5618.0,6022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1558,185,101558,dqn_agent,mlp,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,509,562,0,1071,0,562,0,509,4993461,20000000,0.24967305,25.45,9810.335952848724,1,562,562,562,0,0,0,0.0,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-430.892337931447,True,800,800,0,9.2575,14.7425,4800,0.25,15,0.6142708333333333,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,1394,0.07260416666666666,v11_full_10d,128,,,,,,,0.3370320302033857,469,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,323,0,0.4778325003552146,5.23375,285,0.08510414316965283,0.8320833333333333,0.8320833333333333,0.0,"{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 1.418095238095238, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 1.8233333333333333, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 1.0, ""mc_lo_4"": 1.0, ""mc_lo_5"": 1.0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 347, ""mc_lo_5"": 68}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 323, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 323, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 60, ""mc_lo_4"": 344, ""mc_lo_5"": 65}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 18, ""mc_lo_5"": 68}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 798, ""mc_lo_4"": 713, ""mc_lo_5"": 736}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 0, ""mc_lo_5"": 0}",7200,562,6638,0,0,0.07805555555555556,0.9219444444444445,0.86875,800,52.11125,966.5,0.1342361111111111,0.8657638888888889,0.1342361111111111,5829,0.8095833333333333,809,809,0,0,0,0.1123611111111111,0.1123611111111111,0.12187405845134076,404.5,266970.0,533131.0,0.5007587253414271,266970.0,0.06770854864492869,562,0.07805555555555556,5829.0,6233.5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1558,185,101558,bc_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,509,553,0,1062,0,553,0,509,4995184,20000000,0.2497592,,,,553,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-435.82755810057324,True,800,800,0,9.17125,14.82875,,,16,0.6178645833333334,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,553,6647,0,0,0.07680555555555556,0.9231944444444444,0.86875,800,108.065,957.5,0.1329861111111111,0.8670138888888889,0.13298611111111114,5838,0.8108333333333333,809,809,0,0,0,0.1123611111111111,0.1123611111111111,0.12170904167293516,404.5,266970.0,533131.0,0.5007587253414271,266970.0,0.06767724113524978,553,0.07680555555555556,5838.0,6242.5,,,,,,,,,,,bc_iter_001,bc,3,11,6,3,10,34,0.0425,34,0.0425,0,0.0,800,472,0.59,0.5475,0.008628578186035156,0.03603763580322265
mc_fairgen,0.65,12,2.0,0.5,1558,185,101558,viper_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,509,549,0,1058,0,549,0,509,4995256,20000000,0.2497628,,,,549,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-427.16318501830335,True,800,800,0,9.24125,14.75875,,,15,0.6149479166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,549,6651,0,0,0.07625,0.92375,0.86875,800,57.24875,953.5,0.13243055555555555,0.8675694444444444,0.1324305555555556,5842,0.8113888888888889,809,809,0,0,0,0.1123611111111111,0.1123611111111111,0.12163584423394978,404.5,266970.0,533131.0,0.5007587253414271,266970.0,0.06765616264848649,549,0.07625,5842.0,6246.5,,,,,,,,,,,viper_iter_002,viper,3,11,6,3,10,0,0.0,0,0.0,0,0.0,800,471,0.58875,0.58875,0.004858226776123047,0.0221343994140625
mc_fairgen,0.65,12,2.0,0.5,1559,185,101559,c_amc_sem_baseline,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,478,731,0,1209,0,731,0,478,4767832,20000000,0.2383916,23.900000000000002,9974.543933054394,1,731,731,731,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,731,6469,0,0,0.10152777777777777,0.8984722222222222,0.865,0,,1123.5,0.15604166666666666,0.8439583333333334,0.15604166666666663,5684,0.7894444444444444,785,785,0,0,0,0.10902777777777778,0.10902777777777778,0.12134796722831968,392.5,259050.0,517315.0,0.5007587253414271,259050.0,0.06614308814303758,731,0.10152777777777777,5684.0,6076.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1559,185,101559,dqn_agent,mlp,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,478,525,0,1003,0,525,0,478,4783788,20000000,0.2391894,23.900000000000002,10007.92468619247,1,525,525,525,0,0,0,0.0,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-413.46391404320383,True,800,800,0,9.26625,14.73375,4800,0.25,15,0.61390625,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,1387,0.07223958333333333,v11_full_10d,128,,,,,,,0.3419296492510048,468,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,324,0,0.4787782107589413,4.50625,317,0.08226684446627426,0.8320833333333333,0.8320833333333333,0.0,"{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 1.360952380952381, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 4.029411764705882, ""mc_lo_4"": 1.8957142857142857, ""mc_lo_5"": 4.043478260869565}","{""mc_hi_0"": 1.0, ""mc_hi_1"": 1.0, ""mc_hi_2"": 1.0, ""mc_hi_3"": 1.0, ""mc_hi_4"": 1.0, ""mc_hi_5"": 1.0, ""mc_lo_0"": 1.0, ""mc_lo_1"": 1.0, ""mc_lo_2"": 1.0, ""mc_lo_3"": 1.0, ""mc_lo_4"": 1.0, ""mc_lo_5"": 1.0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 346, ""mc_lo_5"": 68}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 324, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 324, ""mc_lo_5"": 0}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 60, ""mc_lo_4"": 343, ""mc_lo_5"": 65}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 62, ""mc_lo_4"": 10, ""mc_lo_5"": 60}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 798, ""mc_lo_4"": 712, ""mc_lo_5"": 736}","{""mc_hi_0"": 0, ""mc_hi_1"": 0, ""mc_hi_2"": 0, ""mc_hi_3"": 0, ""mc_hi_4"": 0, ""mc_hi_5"": 0, ""mc_lo_0"": 0, ""mc_lo_1"": 0, ""mc_lo_2"": 0, ""mc_lo_3"": 0, ""mc_lo_4"": 0, ""mc_lo_5"": 0}",7200,525,6675,0,0,0.07291666666666667,0.9270833333333334,0.865,800,52.57375,917.5,0.12743055555555555,0.8725694444444444,0.1274305555555556,5890,0.8180555555555555,785,785,0,0,0,0.10902777777777778,0.10902777777777778,0.11760299625468165,392.5,259050.0,517315.0,0.5007587253414271,259050.0,0.06557738092977866,525,0.07291666666666667,5890.0,6282.5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
mc_fairgen,0.65,12,2.0,0.5,1559,185,101559,bc_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,478,522,0,1000,0,522,0,478,4782955,20000000,0.23914775,,,,522,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-423.3672260381873,True,800,800,0,9.125,14.875,,,16,0.6197916666666666,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,522,6678,0,0,0.0725,0.9275,0.865,800,113.835,914.5,0.1270138888888889,0.8729861111111111,0.12701388888888887,5893,0.8184722222222223,785,785,0,0,0,0.10902777777777778,0.10902777777777778,0.11755016471997604,392.5,259050.0,517315.0,0.5007587253414271,259050.0,0.06559582941691246,522,0.0725,5893.0,6285.5,,,,,,,,,,,bc_iter_001,bc,3,11,6,3,10,57,0.07125,57,0.07125,0,0.0,800,461,0.57625,0.505,0.008346405029296875,0.03380317687988281
mc_fairgen,0.65,12,2.0,0.5,1559,185,101559,viper_tree_agent,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,478,520,0,998,0,520,0,478,4783691,20000000,0.23918455,,,,520,,,,,,,800,0,800,800,0,0,0.0,0.0,1.0,0.0,-413.50611896451426,True,800,800,0,9.24125,14.75875,,,15,0.6149479166666667,0,0,0.0,single,24,0.02,0.02,0.9,0,,,,,v11_full_10d,128,integer_tree_ranked_valid_or_none,fixed_point_int,1000000,bb255908bec90f8d54945322db333c5c2d2df5af1c5e76fc9016dc8c975a381e,viper_integer_ranked_artifact_v1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,520,6680,0,0,0.07222222222222222,0.9277777777777778,0.865,800,57.24875,912.5,0.1267361111111111,0.8732638888888888,0.12673611111111116,5895,0.81875,785,785,0,0,0,0.10902777777777778,0.10902777777777778,0.11751497005988024,392.5,259050.0,517315.0,0.5007587253414271,259050.0,0.06558100006658098,520,0.07222222222222222,5895.0,6287.5,,,,,,,,,,,viper_iter_002,viper,3,11,6,3,10,0,0.0,0,0.0,0,0.0,800,459,0.57375,0.57375,0.004179983139038086,0.018704223632812492
mc_fairgen,0.65,12,2.0,0.5,1560,185,101560,c_amc_sem_baseline,,True,1,20000000,25000,C_AMC_SEM,0.5,interval_qos_v2_single_recovery_full_C5_overinc016_abs005,True,True,4.0,lo,482,792,0,1274,0,792,0,482,4889628,20000000,0.2444814,24.1,10144.456431535269,1,792,792,792,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,single,24,0.02,0.02,0.9,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,792,6408,0,0,0.11,0.89,0.85875,0,,1192.5,0.165625,0.834375,0.16562500000000002,5607,0.77875,801,801,0,0,0,0.11125,0.11125,0.125,400.5,264330.0,527859.0,0.5007587253414271,264330.0,0.06744311424760985,792,0.11,5607.0,6007.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
